RECORD_ID,RECORD_TYPE,RECORD_STATUS,CLASS,BLOCK,LOT,MAPBLOCKLOT,PARENT_ID,CHILD_ID,OPEN_DATE,CLOSE_DATE,PROJECT_NAME,PROJECT_ADDRESS,SUPERVISOR_DISTRICT,RELATED_BUILDING_PERMIT,NUMBER_OF_UNITS,NUMBER_OF_MARKET_RATE_UNITS,NUMBER_OF_AFFORDABLE_UNITS,NUMBER_OF_UNITS_EXIST,NUMBER_MARKET_RATE_UNITS_EXIST,NUMBER_AFFORDABLE_UNITS_EXIST,NUMBER_OF_UNITS_PROP,NUMBER_MARKET_RATE_UNITS_PROP,NUMBER_AFFORDABLE_UNITS_PROPOSED,DATE_APPLICATION_SUBMITTED,DATE_ENTITLEMENTS_APPROVED,DATE_PPA_SUBMITTED,DATE_APPLICATION_ACCEPTED,DATE_OF_FINAL_HEARING,DEVELOPER_NAME,DEVELOPER_ORG,ASSIGNED_TO_PLANNER,PLANNER_FIRST_NAME,PLANNER_LAST_NAME,PLANNER_EMAIL,PLANNER_PHONE,DESCRIPTION,DATE_PPA_LETTER_ISSUED,DATE_NIA_ISSUED,DATE_PLAN_CHECK_LETTER_ISSUED,DATE_PROJECT_DESC_STABLE,DATE_OF_FIRST_HEARING,CHANGE_OF_USE,ADDITIONS,NEW_CONSTRUCTION,LEG_ZONE_CHANGE,DEMOLITION,LOT_LINE_ADJUST,FACADE_ALT,ROW_IMPROVE,OTHER_PRJ_DESC,FORMULA_RETAIL,CANNABIS,MEDICAL_CANNABIS_DISPENSARY,MASSAGE,TOBACCO,FINANCIAL,OTHER_NON_RES,OTHER_NON_RES_DESC,SPECIAL_NEEDS,SENIOR,AFFORDABLE_UNITS,STUDENT,INCLUSIONARY,ADU,LEGALIZATION,CHANGE_OF_DWELLING_UNITS,SB35,AB2162,HOUSING_SUSTAINABILITY_DIST,RENTAL_UNITS,OWNERSHIP_UNITS,UNKOWN_UNITS,SB330,PRELIMINARY_HOUSING_APP_DATE,HOMESF,STATE_DENSITY_BONUS_ANALYZED,STATE_DENSITY_BONUS_INDIVIDUAL,BASE_DENSITY,BONUS_DENSITY,INCLUSIONARY_PERCENT,REAR_YARD,EXPOSURE,OFF_STREET_LOADING,PARKING,OPEN_SPACE,HEIGHT_LIMIT,OTHER_MODIFICATION,OTHER_MODIFICATION_DESC,AHBP_100_PERCENT_AFFORDABLE,ENVIRONMENTAL_REVIEW_TYPE,RESIDENTIAL_EXIST,PARKING_SPACES_EXIST,CAR_SHARE_SPACES_EXIST,PARKING_GSF_EXIST,RETAIL_COMMERCIAL_EXIST,OFFICE_EXIST,INDUSTRIAL_PDR_EXIST,MEDICAL_EXIST,VISITOR_EXIST,CIE_EXIST,RESIDENTIAL_PROP,PARKING_SPACES_PROP,CAR_SHARE_SPACES_PROP,PARKING_GSF_PROP,RETAIL_COMMERCIAL_PROP,OFFICE_PROP,INDUSTRIAL_PDR_PROP,MEDICAL_PROP,VISITOR_PROP,CIE_PROP,RESIDENTIAL_STUDIO_EXIST,RESIDENTIAL_1BR_EXIST,RESIDENTIAL_2BR_EXIST,RESIDENTIAL_3BR_EXIST,RESIDENTIAL_ADU_STUDIO_EXIST,RESIDENTIAL_ADU_1BR_EXIST,RESIDENTIAL_ADU_2BR_EXIST,RESIDENTIAL_ADU_3BR_EXIST,RESIDENTIAL_GH_ROOMS_EXIST,RESIDENTIAL_GH_BEDS_EXIST,RESIDENTIAL_SRO_EXIST,RESIDENTIAL_MICRO_EXIST,RESIDENTIAL_STUDIO_PROP,RESIDENTIAL_1BR_PROP,RESIDENTIAL_2BR_PROP,RESIDENTIAL_3BR_PROP,RESIDENTIAL_ADU_STUDIO_PROP,RESIDENTIAL_ADU_1BR_PROP,RESIDENTIAL_ADU_2BR_PROP,RESIDENTIAL_ADU_3BR_PROP,RESIDENTIAL_GH_ROOMS_PROP,RESIDENTIAL_GH_BEDS_PROP,RESIDENTIAL_SRO_PROP,Neighborhoods,RESIDENTIAL_MICRO_PROP,SF Find Neighborhoods,LATITUDE,Current Police Districts,Current Supervisor Districts,LONGITUDE,WKT_MULTIPOLYGON,Analysis Neighborhoods,point
2016-015839PRV,PRV,Closed - Informational,COMPLETE,0636,037,0636037,,,2016-12-12 00:00:00,2017-01-11 00:00:00,2451 Sacramento Street,2451 Sacramento ST 94115,2,,0,0,0,0,0,0,0,0,0,,,,,,"Paris, Dan",,Christopher May,Christopher,May,christopher.may@sfgov.org,415-575-9087,"Sacramento Street (0636/037); Project Review meeting to discuss a new, 4-story, 7-unit residential building with basement parking.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,102,37.78968035,4,6,-122.43360295,"MULTIPOLYGON (((-122.43371754600003 37.789780436000001, -122.43370104299999 37.789698833999978, -122.43369762499998 37.789699266000014, -122.43366883200002 37.789556902000015, -122.433489425 37.789579537999998, -122.43353667999997 37.789803254999981, -122.43371754600003 37.789780436000001)))",30,POINT (-122.43360295 37.78968035)
2017-000155MIS,MIS,Closed - Approved,COMPLETE,3507,041,3507041,,,2017-01-04 00:00:00,2017-01-09 00:00:00,8 10TH ST,8 10TH ST 94103,6,,0,0,0,0,0,0,0,0,0,,,,,,"Speron, Roman","CH Parking, LLC",Andrew Perry,Andrew,Perry,andrew.perry@sfgov.org,415-575-9017,Police - Commercial Parking Garage Renewal: Recommend Approval - Public Parking Garage permitted in the C-3-G District as a conditional use per P.C. Sec. 210.2 and CPC Motion No. 17415. Continuation of existing use.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,32,37.77582553,5,10,-122.41724963,"MULTIPOLYGON (((-122.417322834 37.77550506099999, -122.41729830999998 37.775524433999976, -122.417156729 37.775413457000013, -122.41709173800001 37.775464795999994, -122.41687289399999 37.775290249000022, -122.41678027900002 37.775364176999972, -122.416865702 37.775432308999996, -122.41682895399998 37.775461399999983, -122.416583973 37.775655336999989, -122.41676925500002 37.77580311600002, -122.41685467799999 37.775871248999977, -122.41692789799998 37.775929646999998, -122.41702552499999 37.776007513000025, -122.41745375400001 37.776349056000015, -122.41779696999998 37.776077885000007, -122.41791958200002 37.775981010999999, -122.417322834 37.77550506099999)))",34,POINT (-122.41724963 37.77582553)
2016-015522ENF,ENF,Closed - No Violation,COMPLETE,3507,041,3507041,,,2016-12-05 00:00:00,2016-12-06 00:00:00,8 - 10th street #3506,8 10TH ST 94103,6,,0,0,0,0,0,0,0,0,0,,,,,,,,Dario Jones,Dario,Jones,dario.jones@sfgov.org,415-558-6477,running an illegal business with 5 to 6 employees in the daytime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,32,37.77582553,5,10,-122.41724963,"MULTIPOLYGON (((-122.417322834 37.77550506099999, -122.41729830999998 37.775524433999976, -122.417156729 37.775413457000013, -122.41709173800001 37.775464795999994, -122.41687289399999 37.775290249000022, -122.41678027900002 37.775364176999972, -122.416865702 37.775432308999996, -122.41682895399998 37.775461399999983, -122.416583973 37.775655336999989, -122.41676925500002 37.77580311600002, -122.41685467799999 37.775871248999977, -122.41692789799998 37.775929646999998, -122.41702552499999 37.776007513000025, -122.41745375400001 37.776349056000015, -122.41779696999998 37.776077885000007, -122.41791958200002 37.775981010999999, -122.417322834 37.77550506099999)))",34,POINT (-122.41724963 37.77582553)
2017-001417GPR,GPR,Closed - Withdrawn,COMPLETE,3554,005,3554005,,,2017-02-02 00:00:00,2017-02-09 00:00:00,1950 Mission Street,1950 MISSION ST 94103,9,,0,0,0,0,0,0,0,0,0,,,,,,"Updike, John",SF Real Estate,Ilaria Salvadori,Ilaria,Salvadori,ilaria.salvadori@sfgov.org,415-575-9086,The project will be the development of 157 units of 100% affordable housing to low income families. The option to ground lease to the developer (BRIDGE) will allow for the development team to apply for outside funding sources since the document will provide site control to the non-profit developer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,53,37.76584624,3,2,-122.42020777,"MULTIPOLYGON (((-122.42018528199998 37.765572173999999, -122.42007433499998 37.765578876000006, -122.41986736299998 37.765591378000011, -122.41989126999999 37.765841061000003, -122.41989654899999 37.765896189999978, -122.41991980400002 37.766139066999983, -122.42054818700001 37.766101108999976, -122.42049574100002 37.765553421999982, -122.42039225500002 37.765559671999995, -122.42018528199998 37.765572173999999)))",20,POINT (-122.42020776999999 37.76584624)
2017-004109MIS,MIS,Closed - Disapproved,COMPLETE,1652,014,1652014,,,2017-04-04 00:00:00,2017-05-15 00:00:00,798 10th Avenue - Crown Castle ROW WTS Facility,798 10TH AVE 94118,1,,0,0,0,0,0,0,0,0,0,,,,,,"Castle, Crown",,Stephanie Skangos,Stephanie,Skangos,Stephanie.Skangos@sfgov.org,415-575-8731,Crown Castle ROW WTS Facility: Installation and operation of wireless equipment and antennas for Crown Castle on Existing PG&E Wood Utility Pole.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,37.77352483,8,4,-122.46783892,"MULTIPOLYGON (((-122.46791141199998 37.773426022000024, -122.46775265299999 37.773433236000017, -122.467766434 37.773623639999983, -122.46792519399997 37.773616410999978, -122.46791141199998 37.773426022000024)))",11,POINT (-122.46783892 37.77352483)
2017-007883PRJ,PRJ,Closed,COMPLETE,1652,026,1652026,,,2017-06-22 00:00:00,2018-09-12 00:00:00,738 10TH AVE,738 A 10TH AVE 94118,1,201705318009,0,0,0,2,2,0,2,2,0,,,,,,"SCANCARELLI LAWRENCE, SCANCARELLI LAWRENCE",,Sylvia Jimenez,Sylvia,Jimenez,sylvia.jimenez@sfgov.org,415-575-9187,"HORIZONTAL ADDITION ON THE GROUND FLOOR UNIT & 2ND FLOOR. UPPER UNIT, A FAMILY ROOM, A BEDROOM WITH A FULL BATH & A DECK.",,,,,,,CHECKED,CHECKED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,37.7744142,8,4,-122.46777334,"MULTIPOLYGON (((-122.46756293800001 37.774403145000008, -122.46756690799998 37.774457981000012, -122.46798473799998 37.774438955999983, -122.467979775 37.774370410000017, -122.46756194599999 37.774389437000025, -122.46756293800001 37.774403145000008)))",11,POINT (-122.46777333999998 37.7744142)
2017-006969PRL,PRL,Closed,COMPLETE,1652,033,1652033,,,2017-06-05 00:00:00,2017-06-05 00:00:00,708 10TH AVE,708 10TH AVE 94118,1,201706058373,0,0,0,0,0,0,0,0,0,,,,,,", JOAN P SPAARGAREN 1998 TRUST",,Eiliesh Tuffy,Eiliesh,Tuffy,eiliesh.tuffy@sfgov.org,415-575-9191,"Interior work only; Legalize lower level family room, bedroom, bathroom; New connecting stair to upper floor; Meets Rooms Down development requirement for Planning",,,,,,,,,,,,,,,,,,,,,CHECKED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,37.77489205,8,4,-122.46785125,"MULTIPOLYGON (((-122.46768799500001 37.774933868000005, -122.46801947099999 37.774918773000024, -122.468014509 37.774850227000002, -122.467683034 37.774865321999982, -122.46768799500001 37.774933868000005)))",11,POINT (-122.46785124999998 37.774892050000005)
2017-006823PRJ,PRJ,Closed,COMPLETE,6921,001,6921001,,,2017-06-01 00:00:00,2017-10-05 00:00:00,101 URBANO DR,101 URBANO DR 94127,7,201705237369,1,1,0,1,1,0,2,2,0,,,,,,"Chan, Ken",,Sylvia Jimenez,Sylvia,Jimenez,sylvia.jimenez@sfgov.org,415-575-9187,"COMPLY W/ COMPLAINT #201776386, UNIT LEGALIZATION ORD 43-14, LEGALIZATION OF DWELLING UNIT INSTALL WITHOUT PERMIT,. LEGALIZE EISTING KITCHE, BEDRMS & TWO BATHRM. ALL WORK AT GROUND FLOOR.",,,,,,,,,,,,CHECKED,,,,,,,,,,,,,,,,,CHECKED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,67,37.72507414,10,8,-122.4645411,"MULTIPOLYGON (((-122.46472663999998 37.725083486000017, -122.46471956599999 37.725024254000004, -122.46471788999997 37.725008343000013, -122.46471630600001 37.724992425999972, -122.46431961399998 37.724998980999999, -122.46432729000003 37.725048488000027, -122.46433594500002 37.725097893999987, -122.464336237 37.725099295000007, -122.46433640700002 37.725100001999976, -122.464336592 37.725100704999988, -122.46433679400002 37.725101406000022, -122.464337011 37.725102103999973, -122.464337242 37.725102799000013, -122.46433748999999 37.725103491000027, -122.464337753 37.725104179000027, -122.46433803000002 37.725104864000002, -122.464338322 37.725105543999973, -122.46433862999999 37.725106219999986, -122.464338951 37.725106891999985, -122.46433928900001 37.72510755899998, -122.46433963999999 37.725108222000017, -122.46434000599999 37.725108879000004, -122.464340386 37.725109531999976, -122.46434078099998 37.725110179000012, -122.46434119100002 37.725110819999998, -122.46434161299999 37.725111455999979, -122.46434204899998 37.725112086000024, -122.46434249999999 37.725112708999973, -122.46434296500001 37.725113326999974, -122.46434344199997 37.725113937000003, -122.46434393300001 37.725114541999972, -122.46434443800001 37.725115139000025, -122.46434495400001 37.725115728999981, -122.46434548399998 37.725116311000022, -122.46434602699998 37.725116887000013, -122.46434658300001 37.725117454999975, -122.46434714999998 37.725118015000021, -122.46434772999999 37.725118565999992, -122.46434832199998 37.72511910999998, -122.46434892600001 37.725119645999996, -122.46434954300003 37.725120172999993, -122.464350169 37.725120690999972, -122.46435080800001 37.725121202000025, -122.46435145700002 37.725121702000024, -122.46435211699998 37.725122193999994, -122.46435278799999 37.725122676000012, -122.46435346999999 37.725123149000012, -122.46435416200001 37.725123612000004, -122.46435486399997 37.725124068000014, -122.464355576 37.725124511999979, -122.46435629699999 37.725124945999994, -122.46435702799999 37.725125370000001, -122.46435776800001 37.725125783999999, -122.46435851799998 37.72512618799999, -122.46435927499999 37.725126580999984, -122.46436004200001 37.72512696299998, -122.46436081600001 37.725127335000025, -122.46436159799998 37.725127696000015, -122.46436238899997 37.725128046000009, -122.464363187 37.725128385000005, -122.46436399300001 37.725128713999993, -122.464364805 37.725129030000005, -122.46436562600002 37.725129336000009, -122.46436645 37.725129630000026, -122.464367283 37.725129912999989, -122.46436812100001 37.725130184000022, -122.46436896599999 37.725130443000012, -122.464369815 37.725130691000004, -122.46437066999999 37.725130927000009, -122.46437152999999 37.725131151000028, -122.46437239599999 37.725131363000003, -122.46437326500001 37.725131562999991, -122.46437413899997 37.725131750999992, -122.46437501600002 37.725131927000007, -122.46437589800001 37.725132089999988, -122.46437678299998 37.725132240999983, -122.46437767100002 37.72513238099998, -122.46437856099999 37.725132508000002, -122.46437945500003 37.72513262199999, -122.46474036500001 37.725176240999986, -122.46472663999998 37.725083486000017)))",41,POINT (-122.4645411 37.72507414)
2017-011288EEC,CATEX-EEC,Closed - CEQA Clearance Issued,COMPLETE,,,,2017-011288ENV,,2017-09-01 00:00:00,2017-10-22 01:00:08,"SE Quadrant - Mobilitie, LLC Small Cell Deployment Citywide",,,,0,0,0,0,0,0,0,0,0,,,,,,"Singleton, James","Mobilitie, LLC",Virnaliza Byrd,Virnaliza,Byrd,virnaliza.byrd@sfgov.org,415-575-9025,"SE Quadrant - Installation is to fulfill capacity objectives caused by the rapid increased usage of wireless data and technology in the City

Adjacent to: 314 11th St; 105 Berry St; 345 6th St; 429 Beale St; 1695 Palou Ave; 1600 Newcomb Ave; 360 4th St; 164 Townsend St; 1401 Palou Ave; 3200 24th St; 2558 24th St; 1106 Wisconsin St; 1720 26th St; 1021 Minnesota St; 3566 19th St; 2013 Folsom St; 2535 18th St; 1750 Harrison St; 335 South Van Ness Ave; 70 Otis St; 1717 Harrison St; 275 9th St;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-011288ENV,ENV,Closed - CEQA Clearance Issued,COMPLETE,,,,2017-011288PRJ,2017-011288EEC,2017-09-01 00:00:00,2017-10-16 00:00:00,"SE Quadrant - Mobilitie, LLC Small Cell Deployment Citywide",,,,0,0,0,0,0,0,0,0,0,,,,,,"Singleton, James","Mobilitie, LLC",Stephanie Skangos,Stephanie,Skangos,Stephanie.Skangos@sfgov.org,415-575-8731,"SE Quadrant - Installation is to fulfill capacity objectives caused by the rapid increased usage of wireless data and technology in the City

Adjacent to: 314 11th St; 105 Berry St; 345 6th St; 429 Beale St; 1695 Palou Ave; 1600 Newcomb Ave; 360 4th St; 164 Townsend St; 1401 Palou Ave; 3200 24th St; 2558 24th St; 1106 Wisconsin St; 1720 26th St; 1021 Minnesota St; 3566 19th St; 2013 Folsom St; 2535 18th St; 1750 Harrison St; 335 South Van Ness Ave; 70 Otis St; 1717 Harrison St; 275 9th St;",,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Categorical Exemption-Determination of Historic Resource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-009677PRL,PRL,Closed,COMPLETE,2040,024,2040024,,,2017-07-31 00:00:00,2017-07-31 00:00:00,1728 10TH AVE,1728 10TH AVE 94122,7,201707313307,0,0,0,0,0,0,0,0,0,,,,,,",",Renewal by Anderson,Laura Ajello,Laura,Ajello,laura.ajello@sfgov.org,415-575-9142,"Replacing 2 windows (existing transom over sliding to transom over fixed) like for like with (paintable) street visible, replacing aluminum with wood clad (paintable) (vfactor <32, Bedrooms comply with egress).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,44,37.75592975,10,8,-122.46648835,"MULTIPOLYGON (((-122.46627874400002 37.755904593000025, -122.46628210400002 37.755953019999993, -122.46628350100002 37.75597314700002, -122.466697952 37.755954913999972, -122.466693195 37.755886358999987, -122.46627874400002 37.755904593000025)))",14,POINT (-122.46648835000002 37.75592975)
2017-011346MIS,MIS,Closed - Approved,COMPLETE,1652,014,1652014,,,2017-09-05 00:00:00,2017-09-25 00:00:00,798 - 10th Avenue - Verizon ROW WTS Facility,798 10TH AVE 94118,1,,0,0,0,0,0,0,0,0,0,,,,,,"James, Sharon",Crown Castle,Ashley Lindsay,Ashley,Lindsay,ashley.lindsay@sfgov.org,415-575-9178,Verizon ROW WTS Facility: Installation and operation of wireless equipment and antennas for Verizon on Existing JPA Wood Pole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,37.77352483,8,4,-122.46783892,"MULTIPOLYGON (((-122.46791141199998 37.773426022000024, -122.46775265299999 37.773433236000017, -122.467766434 37.773623639999983, -122.46792519399997 37.773616410999978, -122.46791141199998 37.773426022000024)))",11,POINT (-122.46783892 37.77352483)
2017-011288PRJ,PRJ,Open,COMPLETE,,,,,2017-011288ENV,2017-09-01 00:00:00,,"SE Quadrant - Mobilitie, LLC Small Cell Deployment Citywide",,,,0,0,0,0,0,0,0,0,0,2017-08-29 00:00:00,,,2017-09-01 00:00:00,,"Singleton, James","Mobilitie, LLC",Virnaliza Byrd,Virnaliza,Byrd,virnaliza.byrd@sfgov.org,415-575-9025,"SE Quadrant - Installation is to fulfill capacity objectives caused by the rapid increased usage of wireless data and technology in the City

Adjacent to: 314 11th St; 105 Berry St; 345 6th St; 429 Beale St; 1695 Palou Ave; 1600 Newcomb Ave; 360 4th St; 164 Townsend St; 1401 Palou Ave; 3200 24th St; 2558 24th St; 1106 Wisconsin St; 1720 26th St; 1021 Minnesota St; 3566 19th St; 2013 Folsom St; 2535 18th St; 1750 Harrison St; 335 South Van Ness Ave; 70 Otis St; 1717 Harrison St; 275 9th St;",,,,,,,,,,,,,,CHECKED,,,,,,,CHECKED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-000948PRJ,PRJ,Closed,COMPLETE,3507,041,3507041,,2018-000948CUA,2018-01-16 00:00:00,2018-11-19 00:00:00,8 10TH ST,8 10TH ST 94103,6,201811085446,0,0,0,754,754,0,754,754,0,,2018-09-21 00:00:00,,2018-01-16 00:00:00,,"Dickerhoff, Terri",CGR Development,Seema Adina,Seema,Adina,seema.adina@sfgov.org,415-575-8722,Conditional Use Authorization application to establish a formula retail establishment d.b.a. Orangetheory Fitness.,,,,,,,,,,,,,,,CHECKED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763547,531,,93279,10836,,,,,,763547,531,,93279,10836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,32,37.77582553,5,10,-122.41724963,"MULTIPOLYGON (((-122.417322834 37.77550506099999, -122.41729830999998 37.775524433999976, -122.417156729 37.775413457000013, -122.41709173800001 37.775464795999994, -122.41687289399999 37.775290249000022, -122.41678027900002 37.775364176999972, -122.416865702 37.775432308999996, -122.41682895399998 37.775461399999983, -122.416583973 37.775655336999989, -122.41676925500002 37.77580311600002, -122.41685467799999 37.775871248999977, -122.41692789799998 37.775929646999998, -122.41702552499999 37.776007513000025, -122.41745375400001 37.776349056000015, -122.41779696999998 37.776077885000007, -122.41791958200002 37.775981010999999, -122.417322834 37.77550506099999)))",34,POINT (-122.41724963 37.77582553)
2017-016475ENF,ENF,Closed - Informational,COMPLETE,0636,038,0636038,,,2017-12-18 00:00:00,2018-05-14 00:00:00,2451 Sacramento St,2451 SACRAMENTO ST 94115,2,,0,0,0,0,0,0,0,0,0,,,,,,,,Josephine Chen,Josephine,Chen,josephine.chen@sfgov.org,415-575-9199,"JFK Memorial Building - Apt 601. Asked to move out of apt to another apt and to move back. Didn't do stuff they should do. Dust still on the ceiling and still dealing with Lead paint; Paratransit cannot pick up because don't have parking spot. Didn't have the courtesy to respect occupant. Dust come in from window during construction. At end of my rope. Want to know the number of the report on the number.  / Illegal work occurring on property on roof, walls, and electrical. The illegal work is creating unsafe living environment for senior with cancer. DBI Complaint 201727904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,102,37.789661,4,6,-122.4331945,"MULTIPOLYGON (((-122.43337446499999 37.789452449000009, -122.43328732999998 37.789463529999978, -122.43320019700002 37.789474611000003, -122.43311306200002 37.789485693000017, -122.43302592700002 37.789496773999986, -122.43293879399999 37.789507856, -122.43285351399999 37.789518699999974, -122.43292662599998 37.789880223000011, -122.43353667999997 37.789803254999981, -122.433489425 37.789579537999998, -122.433461599 37.789441366999995, -122.43337446499999 37.789452449000009)))",30,POINT (-122.43319449999998 37.789661)
2018-000851ENF,ENF,Closed - Abated,COMPLETE,3507,041,3507041,,,2018-01-11 00:00:00,2018-03-16 00:00:00,8 10th Street Illegal Short-Term Rentals by Lessees in MultipleDwelling Units,8 10TH ST 94103,6,,0,0,0,0,0,0,0,0,0,,,,,,,,Omar Masry,Omar,Masry,omar.masry@sfgov.org,415-575-9116,"8 10th Street Illegal Short-Term Rentals. Ongoing Illegal Short-Term Rentals by Lesses resulting in quality of life complaints from long-term residents. Listings appear to include persons involved in illegal short-term rentals at multiple properties including Paul Hamadeh & Heigo Paartalu (lLooky homes operation) : https://www.airbnb.com/rooms/18522159; https://www.airbnb.com/rooms/18859942; https://www.airbnb.com/rooms/19590104; https://www.airbnb.com/rooms/20857978; https://www.airbnb.com/rooms/21553816; https://www.airbnb.com/rooms/6186737; https://www.airbnb.com/rooms/6559856; https://www.airbnb.com/rooms/7439398; https://www.airbnb.com/rooms/17027820



As of January 2018 one lessee Syed Arif Ali re-activated a listing with an invalid registration number). Host eventually provided proof of no pending reservations after repeat request by OSTR and Property Managment. https://www.airbnb.com/rooms/21553816. It appears remaining listings were removed by hosts and/or Airbnb per a Federal settlement agreement (with future reservations cancelled).  Violation abated (resolved).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,32,37.77582553,5,10,-122.41724963,"MULTIPOLYGON (((-122.417322834 37.77550506099999, -122.41729830999998 37.775524433999976, -122.417156729 37.775413457000013, -122.41709173800001 37.775464795999994, -122.41687289399999 37.775290249000022, -122.41678027900002 37.775364176999972, -122.416865702 37.775432308999996, -122.41682895399998 37.775461399999983, -122.416583973 37.775655336999989, -122.41676925500002 37.77580311600002, -122.41685467799999 37.775871248999977, -122.41692789799998 37.775929646999998, -122.41702552499999 37.776007513000025, -122.41745375400001 37.776349056000015, -122.41779696999998 37.776077885000007, -122.41791958200002 37.775981010999999, -122.417322834 37.77550506099999)))",34,POINT (-122.41724963 37.77582553)
2017-015112PRL,PRL,Closed,COMPLETE,1535,025,1535025,,,2017-11-28 00:00:00,2017-11-28 00:00:00,478 10TH AVE,478 10TH AVE 94118,1,201711284964,0,0,0,0,0,0,0,0,0,,,,,,", GREENBERG DONALD EDWARD",,Kurt Botn,Kurt,Botn,kurt.botn@sfgov.org,415-575-9192,Replace street facing windows with double hung wood windows with true divided light patterns. No other work.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,37.77933258,8,4,-122.46812819,"MULTIPOLYGON (((-122.46813434799998 37.779297918999987, -122.46804798400001 37.779301825999994, -122.46796161899999 37.779305732000012, -122.46791843800003 37.779307685999981, -122.46792340100001 37.779376231000015, -122.46833794700001 37.779357478999998, -122.46833298400003 37.779288934000022, -122.46822071100001 37.779294013000026, -122.46813434799998 37.779297918999987)))",11,POINT (-122.46812818999999 37.77933258)
2017-016045PRJ,PRJ,Under Review,COMPLETE,6501,061,6501061,,,2017-12-15 00:00:00,,24 FOUNTAIN ST,24 FOUNTAIN ST 94114,8,"201712085886, 201712085890",2,2,0,0,0,0,2,2,0,,,,,,"Pashelingky, William",,Linda Ajello Hoagland,Linda,Ajello Hoagland,Linda.AjelloHoagland@sfgov.org,415-575-6823,"TO ERECT 4 STORIES, 1 BASEMENT, TYPE V-A, 2 UNITS RESIDENTIAL BUILDING.",,,,,,,,CHECKED,,CHECKED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,51,37.75036896,3,5,-122.44195131,"MULTIPOLYGON (((-122.442148481 37.750283356000011, -122.44214803199998 37.750278791000028, -122.44173929200002 37.750303985000016, -122.44175458699999 37.750459137000007, -122.44216332799999 37.750433944999997, -122.44215523000003 37.75035180499998, -122.442148481 37.750283356000011)))",22,POINT (-122.44195130999998 37.75036896)
